Timestamp;GimbalPitchPos;Gyro;GimbalYawPos;Gyro;MotorTransAngle
16292000;-9.616841E+000;-5.861453E+000;-1.552740E+002;-1.553405E+002;-8.437500E+000
16306000;-9.173080E+000;-6.464202E+000;-1.552740E+002;-1.553441E+002;-8.569336E+000
16320000;-8.570168E+000;-6.738696E+000;-1.552740E+002;-1.553462E+002;-8.569336E+000
16334000;-7.818565E+000;-6.899256E+000;-1.552740E+002;-1.553448E+002;-8.437500E+000
16348000;-6.931312E+000;-6.901689E+000;-1.552740E+002;-1.553431E+002;-8.173828E+000
16362000;-5.923801E+000;-6.780622E+000;-1.552740E+002;-1.553413E+002;-7.734375E+000
16376000;-4.813514E+000;-6.565011E+000;-1.552740E+002;-1.553372E+002;-7.207031E+000
16390000;-3.531785E+000;-6.127666E+000;-1.552740E+002;-1.553285E+002;-6.503906E+000
16404000;-2.363111E+000;-5.640578E+000;-1.552740E+002;-1.553182E+002;-5.712891E+000
16418000;-1.065509E+000;-4.857653E+000;-1.552740E+002;-1.553040E+002;-4.833984E+000
16431000;1.882947E-001;-4.185753E+000;-1.552740E+002;-1.552920E+002;-3.867188E+000
16445000;1.500755E+000;-3.420526E+000;-1.552740E+002;-1.552718E+002;-2.812500E+000
16459000;2.787178E+000;-2.248796E+000;-1.552740E+002;-1.552561E+002;-1.625977E+000
16472000;3.938879E+000;-1.293414E+000;-1.552740E+002;-1.552420E+002;-4.833984E-001
16486000;5.112784E+000;-2.596012E-001;-1.552740E+002;-1.552204E+002;6.591797E-001
16499000;6.123822E+000;1.176195E+000;-1.552740E+002;-1.552052E+002;1.669922E+000
16513000;7.109756E+000;2.238278E+000;-1.552740E+002;-1.551883E+002;2.724609E+000
16527000;7.972336E+000;3.597674E+000;-1.552740E+002;-1.551763E+002;3.867188E+000
16540000;8.649734E+000;4.672284E+000;-1.552740E+002;-1.551572E+002;5.009766E+000
16555000;9.234251E+000;6.138800E+000;-1.552740E+002;-1.551426E+002;5.932617E+000
16569000;9.682521E+000;7.183217E+000;-1.552740E+002;-1.551320E+002;6.635742E+000
16582000;9.902617E+000;8.072340E+000;-1.552740E+002;-1.551290E+002;7.163086E+000
16595000;9.999691E+000;9.068362E+000;-1.552740E+002;-1.551240E+002;7.690430E+000
16609000;9.923273E+000;9.795535E+000;-1.552740E+002;-1.551154E+002;8.085938E+000
16622000;9.698077E+000;1.044071E+001;-1.552740E+002;-1.551085E+002;8.393555E+000
16637000;9.258247E+000;1.124008E+001;-1.552740E+002;-1.551039E+002;8.613281E+000
16650000;8.727527E+000;1.183068E+001;-1.552740E+002;-1.551044E+002;8.657227E+000
16663000;8.066218E+000;1.206259E+001;-1.552740E+002;-1.551051E+002;8.569336E+000
16676000;7.284217E+000;1.222979E+001;-1.552740E+002;-1.551100E+002;8.393555E+000
16690000;6.247303E+000;1.223084E+001;-1.552740E+002;-1.551132E+002;7.998047E+000
16705000;5.166828E+000;1.212722E+001;-1.552740E+002;-1.551170E+002;7.558594E+000
16718000;4.082838E+000;1.183542E+001;-1.552740E+002;-1.551216E+002;7.031250E+000
16732000;2.847629E+000;1.143507E+001;-1.552740E+002;-1.551294E+002;6.240234E+000
16746000;1.563015E+000;1.065912E+001;-1.552740E+002;-1.551439E+002;5.185547E+000
16760000;2.512824E-001;9.844136E+000;-1.552740E+002;-1.551578E+002;4.086914E+000
16774000;-1.064810E+000;8.613439E+000;-1.552740E+002;-1.551763E+002;3.032227E+000
16788000;-2.362427E+000;7.740061E+000;-1.552740E+002;-1.551831E+002;2.153320E+000
16802000;-3.619057E+000;6.646032E+000;-1.552740E+002;-1.551942E+002;9.228516E-001
16816000;-4.812898E+000;5.720549E+000;-1.552740E+002;-1.552092E+002;-2.636719E-001
16829000;-5.847115E+000;4.589318E+000;-1.552740E+002;-1.552355E+002;-1.450195E+000
16843000;-6.862628E+000;2.923812E+000;-1.552740E+002;-1.552517E+002;-2.592773E+000
16857000;-7.699337E+000;1.763487E+000;-1.552740E+002;-1.552616E+002;-3.559570E+000
16870000;-8.471250E+000;4.154393E-001;-1.552740E+002;-1.552725E+002;-4.614258E+000
16884000;-9.096188E+000;-6.308833E-001;-1.552740E+002;-1.552857E+002;-5.493164E+000
16897000;-9.535365E+000;-1.662591E+000;-1.552740E+002;-1.552990E+002;-6.240234E+000
16911000;-9.848624E+000;-2.936143E+000;-1.552740E+002;-1.553082E+002;-6.899414E+000
16925000;-9.991011E+000;-3.822361E+000;-1.552740E+002;-1.553224E+002;-7.470703E+000
16939000;-9.960056E+000;-4.867344E+000;-1.552740E+002;-1.553316E+002;-7.954102E+000
16952000;-9.776523E+000;-5.555071E+000;-1.552740E+002;-1.553383E+002;-8.305664E+000
16966000;-9.415402E+000;-6.229674E+000;-1.552740E+002;-1.553444E+002;-8.525391E+000
16980000;-8.890927E+000;-6.575682E+000;-1.552740E+002;-1.553470E+002;-8.569336E+000
16993000;-8.265556E+000;-6.766222E+000;-1.552740E+002;-1.553479E+002;-8.525391E+000
17007000;-7.516509E+000;-6.917604E+000;-1.552740E+002;-1.553464E+002;-8.349609E+000
17021000;-6.584425E+000;-6.899148E+000;-1.552740E+002;-1.553441E+002;-8.041992E+000
17034000;-5.538103E+000;-6.749398E+000;-1.552740E+002;-1.553408E+002;-7.558594E+000
17047000;-4.480068E+000;-6.477085E+000;-1.552740E+002;-1.553350E+002;-7.031250E+000
17062000;-3.177023E+000;-6.130134E+000;-1.552740E+002;-1.553257E+002;-6.284180E+000
17075000;-1.995576E+000;-5.443531E+000;-1.552740E+002;-1.553148E+002;-5.493164E+000
17088000;-7.842702E-001;-4.838592E+000;-1.552740E+002;-1.553033E+002;-4.658203E+000
17102000;5.646171E-001;-3.933771E+000;-1.552740E+002;-1.552862E+002;-3.559570E+000
17116000;1.871950E+000;-3.133336E+000;-1.552740E+002;-1.552721E+002;-2.504883E+000
17130000;3.146804E+000;-1.939095E+000;-1.552740E+002;-1.552521E+002;-1.274414E+000
17144000;4.367062E+000;-9.459785E-001;-1.552740E+002;-1.552372E+002;-4.394531E-002
17158000;5.511553E+000;1.024177E-001;-1.552740E+002;-1.552159E+002;1.010742E+000
17171000;6.489069E+000;1.551965E+000;-1.552740E+002;-1.552019E+002;2.065430E+000
17185000;7.432806E+000;2.563953E+000;-1.552740E+002;-1.551872E+002;3.164063E+000
17198000;8.193978E+000;3.934689E+000;-1.552740E+002;-1.551745E+002;4.218750E+000
17212000;8.876303E+000;5.052096E+000;-1.552740E+002;-1.551583E+002;5.317383E+000
17226000;9.404623E+000;6.531579E+000;-1.552740E+002;-1.551415E+002;6.108398E+000
17240000;9.769776E+000;7.517333E+000;-1.552740E+002;-1.551349E+002;6.811523E+000
17254000;9.965425E+000;8.588979E+000;-1.552740E+002;-1.551298E+002;7.382813E+000
17268000;9.988176E+000;9.344468E+000;-1.552740E+002;-1.551246E+002;7.910156E+000
17282000;9.837634E+000;1.031477E+001;-1.552740E+002;-1.551152E+002;8.261719E+000
17295000;9.544913E+000;1.097226E+001;-1.552740E+002;-1.551100E+002;8.481445E+000
17308000;9.109374E+000;1.144017E+001;-1.552740E+002;-1.551087E+002;8.657227E+000
17321000;8.537534E+000;1.181255E+001;-1.552740E+002;-1.551090E+002;8.657227E+000
17335000;7.779131E+000;1.207554E+001;-1.552740E+002;-1.551103E+002;8.525391E+000
17349000;6.885761E+000;1.211147E+001;-1.552740E+002;-1.551127E+002;8.261719E+000
17362000;5.948868E+000;1.204180E+001;-1.552740E+002;-1.551156E+002;7.910156E+000
17376000;4.922965E+000;1.190312E+001;-1.552740E+002;-1.551194E+002;7.426758E+000
17389000;3.736232E+000;1.165116E+001;-1.552740E+002;-1.551275E+002;6.855469E+000
17402000;2.575765E+000;1.109755E+001;-1.552740E+002;-1.551358E+002;6.020508E+000
17416000;1.283441E+000;1.050894E+001;-1.552740E+002;-1.551463E+002;5.009766E+000
17430000;-3.114988E-002;9.693410E+000;-1.552740E+002;-1.551659E+002;3.867188E+000
17444000;-1.251845E+000;8.461846E+000;-1.552740E+002;-1.551785E+002;2.900391E+000
17458000;-2.635912E+000;7.307849E+000;-1.552740E+002;-1.551882E+002;1.889648E+000
17471000;-3.793947E+000;6.498968E+000;-1.552740E+002;-1.551988E+002;7.470703E-001
17484000;-4.895214E+000;5.576115E+000;-1.552740E+002;-1.552150E+002;-3.955078E-001
17498000;-5.998830E+000;4.409700E+000;-1.552740E+002;-1.552415E+002;-1.538086E+000
17512000;-6.998368E+000;2.722859E+000;-1.552740E+002;-1.552564E+002;-2.768555E+000
17525000;-7.818127E+000;1.559638E+000;-1.552740E+002;-1.552671E+002;-3.691406E+000
17539000;-8.520905E+000;2.179721E-001;-1.552740E+002;-1.552783E+002;-4.658203E+000
17553000;-9.134899E+000;-8.025115E-001;-1.552740E+002;-1.552917E+002;-5.581055E+000
17566000;-9.563308E+000;-1.837558E+000;-1.552740E+002;-1.553064E+002;-6.284180E+000
17579000;-9.864508E+000;-3.082428E+000;-1.552740E+002;-1.553152E+002;-6.987305E+000
17592000;-9.991011E+000;-3.929548E+000;-1.552740E+002;-1.553250E+002;-7.514648E+000
17606000;-9.960056E+000;-4.988395E+000;-1.552740E+002;-1.553381E+002;-7.998047E+000
17619000;-9.776523E+000;-5.679228E+000;-1.552740E+002;-1.553447E+002;-8.305664E+000
17632000;-9.446705E+000;-6.180842E+000;-1.552740E+002;-1.553501E+002;-8.481445E+000
17646000;-8.933629E+000;-6.515674E+000;-1.552740E+002;-1.553539E+002;-8.569336E+000
17659000;-8.318184E+000;-6.839728E+000;-1.552740E+002;-1.553555E+002;-8.525391E+000
17673000;-7.516509E+000;-6.956250E+000;-1.552740E+002;-1.553544E+002;-8.393555E+000
17686000;-6.724975E+000;-6.956575E+000;-1.552740E+002;-1.553514E+002;-8.085938E+000
17699000;-5.771050E+000;-6.859234E+000;-1.552740E+002;-1.553490E+002;-7.690430E+000
17713000;-4.647615E+000;-6.627566E+000;-1.552740E+002;-1.553441E+002;-7.119141E+000
17726000;-3.531785E+000;-6.296280E+000;-1.552740E+002;-1.553345E+002;-6.459961E+000
17740000;-2.271521E+000;-5.760871E+000;-1.552740E+002;-1.553247E+002;-5.668945E+000
17754000;-8.780971E-001;-4.977495E+000;-1.552740E+002;-1.553097E+002;-4.790039E+000
17766000;2.824212E-001;-4.293733E+000;-1.552740E+002;-1.552986E+002;-3.779297E+000
17779000;1.500755E+000;-3.529739E+000;-1.552740E+002;-1.552850E+002;-2.768555E+000
17792000;2.696634E+000;-2.639854E+000;-1.552740E+002;-1.552683E+002;-1.713867E+000
17806000;3.938879E+000;-1.327037E+000;-1.552740E+002;-1.552469E+002;-4.833984E-001
17820000;5.112784E+000;-2.931733E-001;-1.552740E+002;-1.552319E+002;7.031250E-001
17834000;6.197984E+000;1.175511E+000;-1.552740E+002;-1.552117E+002;1.757813E+000
17847000;7.109756E+000;2.215634E+000;-1.552740E+002;-1.551998E+002;2.768555E+000
17861000;7.972336E+000;3.264213E+000;-1.552740E+002;-1.551836E+002;3.867188E+000
17875000;8.696598E+000;4.684616E+000;-1.552740E+002;-1.551682E+002;4.921875E+000
17889000;9.269976E+000;5.820376E+000;-1.552740E+002;-1.551488E+002;5.932617E+000
17902000;9.658556E+000;7.251501E+000;-1.552740E+002;-1.551409E+002;6.547852E+000
17916000;9.915286E+000;8.156291E+000;-1.552740E+002;-1.551364E+002;7.163086E+000
17930000;9.999989E+000;9.178513E+000;-1.552740E+002;-1.551300E+002;7.690430E+000
17944000;9.911192E+000;9.883872E+000;-1.552740E+002;-1.551230E+002;8.173828E+000
17957000;9.674686E+000;1.055482E+001;-1.552740E+002;-1.551150E+002;8.437500E+000
17971000;9.293422E+000;1.127964E+001;-1.552740E+002;-1.551115E+002;8.569336E+000
17984000;8.727527E+000;1.165292E+001;-1.552740E+002;-1.551112E+002;8.657227E+000
17997000;8.066218E+000;1.186400E+001;-1.552740E+002;-1.551124E+002;8.569336E+000
18011000;7.219388E+000;1.200272E+001;-1.552740E+002;-1.551145E+002;8.349609E+000
18025000;6.247303E+000;1.200686E+001;-1.552740E+002;-1.551178E+002;8.041992E+000
18038000;5.247209E+000;1.186434E+001;-1.552740E+002;-1.551208E+002;7.558594E+000
18052000;4.082838E+000;1.164085E+001;-1.552740E+002;-1.551256E+002;7.031250E+000
18066000;2.937756E+000;1.127490E+001;-1.552740E+002;-1.551357E+002;6.328125E+000
18079000;1.655940E+000;1.054927E+001;-1.552740E+002;-1.551457E+002;5.317383E+000
18093000;3.453931E-001;9.769009E+000;-1.552740E+002;-1.551643E+002;4.174805E+000
18106000;-8.773966E-001;8.599133E+000;-1.552740E+002;-1.551779E+002;3.208008E+000
18120000;-2.179044E+000;7.705280E+000;-1.552740E+002;-1.551868E+002;2.197266E+000
18134000;-3.442885E+000;6.622210E+000;-1.552740E+002;-1.551984E+002;1.142578E+000
18147000;-4.563418E+000;5.751429E+000;-1.552740E+002;-1.552128E+002;-8.789063E-002
18161000;-5.693326E+000;4.656629E+000;-1.552740E+002;-1.552386E+002;-1.318359E+000
18175000;-6.724454E+000;2.945460E+000;-1.552740E+002;-1.552565E+002;-2.416992E+000
18188000;-7.577816E+000;1.737182E+000;-1.552740E+002;-1.552693E+002;-3.427734E+000
18202000;-8.317793E+000;7.112005E-001;-1.552740E+002;-1.552793E+002;-4.394531E+000
18215000;-8.975228E+000;-6.012602E-001;-1.552740E+002;-1.552929E+002;-5.317383E+000
18228000;-9.446474E+000;-1.600543E+000;-1.552740E+002;-1.553046E+002;-6.064453E+000
18242000;-9.795741E+000;-2.910776E+000;-1.552740E+002;-1.553168E+002;-6.767578E+000
18256000;-9.975054E+000;-3.789036E+000;-1.552740E+002;-1.553270E+002;-7.426758E+000
18269000;-9.986613E+000;-4.597996E+000;-1.552740E+002;-1.553396E+002;-7.866211E+000
18282000;-9.848745E+000;-5.460187E+000;-1.552740E+002;-1.553473E+002;-8.217773E+000
18296000;-9.535577E+000;-5.970012E+000;-1.552740E+002;-1.553533E+002;-8.481445E+000
18310000;-9.056968E+000;-6.367198E+000;-1.552740E+002;-1.553570E+002;-8.569336E+000
18323000;-8.471623E+000;-6.746594E+000;-1.552740E+002;-1.553585E+002;-8.569336E+000
18338000;-7.699785E+000;-6.894389E+000;-1.552740E+002;-1.553566E+002;-8.393555E+000
18352000;-6.724975E+000;-6.900443E+000;-1.552740E+002;-1.553545E+002;-8.085938E+000
18365000;-5.771050E+000;-6.826463E+000;-1.552740E+002;-1.553522E+002;-7.690430E+000
18379000;-4.647615E+000;-6.565297E+000;-1.552740E+002;-1.553471E+002;-7.119141E+000
18392000;-3.531785E+000;-6.280167E+000;-1.552740E+002;-1.553371E+002;-6.459961E+000
18407000;-2.179730E+000;-5.716498E+000;-1.552740E+002;-1.553274E+002;-5.625000E+000
18421000;-8.780971E-001;-5.135963E+000;-1.552740E+002;-1.553125E+002;-4.702148E+000
18435000;3.765227E-001;-4.196892E+000;-1.552740E+002;-1.552995E+002;-3.735352E+000
18449000;1.686652E+000;-3.390949E+000;-1.552740E+002;-1.552816E+002;-2.636719E+000
18463000;2.967517E+000;-2.201606E+000;-1.552740E+002;-1.552665E+002;-1.494141E+000
18476000;4.111253E+000;-1.206854E+000;-1.552740E+002;-1.552504E+002;-2.636719E-001
18489000;5.273701E+000;-1.827222E-001;-1.552740E+002;-1.552288E+002;8.349609E-001
18503000;6.344652E+000;1.301671E+000;-1.552740E+002;-1.552143E+002;1.889648E+000
18518000;7.369492E+000;2.348797E+000;-1.552740E+002;-1.551984E+002;3.076172E+000
18532000;8.139646E+000;3.731113E+000;-1.552740E+002;-1.551856E+002;4.130859E+000
18545000;8.788008E+000;4.824871E+000;-1.552740E+002;-1.551649E+002;5.141602E+000
18558000;9.372205E+000;6.319687E+000;-1.552740E+002;-1.551517E+002;6.020508E+000
18572000;9.705627E+000;7.319866E+000;-1.552740E+002;-1.551447E+002;6.679688E+000
18584000;9.927075E+000;8.169028E+000;-1.552740E+002;-1.551405E+002;7.250977E+000
18598000;9.999398E+000;9.147369E+000;-1.552740E+002;-1.551326E+002;7.778320E+000
18611000;9.911192E+000;9.845391E+000;-1.552740E+002;-1.551247E+002;8.173828E+000
18625000;9.650438E+000;1.057509E+001;-1.552740E+002;-1.551157E+002;8.437500E+000
18639000;9.222252E+000;1.130190E+001;-1.552740E+002;-1.551125E+002;8.613281E+000
18653000;8.634061E+000;1.169908E+001;-1.552740E+002;-1.551123E+002;8.657227E+000
18667000;7.896070E+000;1.201580E+001;-1.552740E+002;-1.551131E+002;8.525391E+000
18681000;7.021085E+000;1.211304E+001;-1.552740E+002;-1.551155E+002;8.305664E+000
18695000;6.024285E+000;1.208335E+001;-1.552740E+002;-1.551178E+002;7.910156E+000
18708000;5.004699E+000;1.195424E+001;-1.552740E+002;-1.551221E+002;7.470703E+000
18722000;3.823399E+000;1.165061E+001;-1.552740E+002;-1.551274E+002;6.855469E+000
18736000;2.575765E+000;1.126057E+001;-1.552740E+002;-1.551360E+002;6.108398E+000
18749000;1.376757E+000;1.070475E+001;-1.552740E+002;-1.551498E+002;5.097656E+000
18763000;6.300258E-002;9.627512E+000;-1.552740E+002;-1.551648E+002;3.999023E+000
18777000;-1.251845E+000;8.716282E+000;-1.552740E+002;-1.551821E+002;2.900391E+000
18791000;-2.544973E+000;7.541783E+000;-1.552740E+002;-1.551893E+002;1.977539E+000
18805000;-3.793947E+000;6.709344E+000;-1.552740E+002;-1.552033E+002;8.789063E-001
18819000;-4.977096E+000;5.491133E+000;-1.552740E+002;-1.552186E+002;-4.394531E-001
18833000;-6.073894E+000;4.322059E+000;-1.552740E+002;-1.552453E+002;-1.625977E+000
18847000;-7.065310E+000;2.566185E+000;-1.552740E+002;-1.552599E+002;-2.724609E+000
18860000;-7.876485E+000;1.399818E+000;-1.552740E+002;-1.552683E+002;-3.691406E+000
18874000;-8.617947E+000;8.771510E-002;-1.552740E+002;-1.552809E+002;-4.790039E+000
18888000;-9.209889E+000;-9.531697E-001;-1.552740E+002;-1.552947E+002;-5.625000E+000
18902000;-9.616649E+000;-1.969105E+000;-1.552740E+002;-1.553080E+002;-6.372070E+000
18915000;-9.879517E+000;-3.255168E+000;-1.552740E+002;-1.553173E+002;-7.031250E+000
18928000;-9.997222E+000;-4.078780E+000;-1.552740E+002;-1.553271E+002;-7.602539E+000
18943000;-9.930865E+000;-5.038239E+000;-1.552740E+002;-1.553389E+002;-8.041992E+000
18956000;-9.713249E+000;-5.600062E+000;-1.552740E+002;-1.553454E+002;-8.349609E+000
18970000;-9.316500E+000;-6.205392E+000;-1.552740E+002;-1.553493E+002;-8.569336E+000
18984000;-8.758109E+000;-6.504728E+000;-1.552740E+002;-1.553517E+002;-8.613281E+000
18998000;-8.047768E+000;-6.750809E+000;-1.552740E+002;-1.553519E+002;-8.481445E+000
19013000;-7.132120E+000;-6.841378E+000;-1.552740E+002;-1.553484E+002;-8.217773E+000
19027000;-6.148973E+000;-6.809879E+000;-1.552740E+002;-1.553479E+002;-7.822266E+000
19040000;-5.140133E+000;-6.647070E+000;-1.552740E+002;-1.553452E+002;-7.382813E+000
19053000;-4.054382E+000;-6.391187E+000;-1.552740E+002;-1.553362E+002;-6.767578E+000
19067000;-2.907967E+000;-5.881201E+000;-1.552740E+002;-1.553272E+002;-6.064453E+000
19080000;-1.625212E+000;-5.359811E+000;-1.552740E+002;-1.553174E+002;-5.317383E+000
19094000;-3.142601E-001;-4.476002E+000;-1.552740E+002;-1.553022E+002;-4.218750E+000
19108000;1.033832E+000;-3.761231E+000;-1.552740E+002;-1.552893E+002;-3.251953E+000
19122000;2.332148E+000;-2.923066E+000;-1.552740E+002;-1.552694E+002;-2.065430E+000
19135000;3.501967E+000;-1.704315E+000;-1.552740E+002;-1.552533E+002;-9.667969E-001
19149000;4.619388E+000;-6.766034E-001;-1.552740E+002;-1.552323E+002;2.636719E-001
19163000;5.745007E+000;7.533871E-001;-1.552740E+002;-1.552163E+002;1.362305E+000
19178000;6.839938E+000;1.839705E+000;-1.552740E+002;-1.551991E+002;2.460938E+000
19192000;7.798666E+000;3.206386E+000;-1.552740E+002;-1.551880E+002;3.647461E+000
19206000;8.553711E+000;4.612447E+000;-1.552740E+002;-1.551685E+002;4.790039E+000
19220000;9.160351E+000;5.733007E+000;-1.552740E+002;-1.551534E+002;5.756836E+000
19234000;9.608060E+000;7.131951E+000;-1.552740E+002;-1.551398E+002;6.416016E+000
19247000;9.874648E+000;8.028687E+000;-1.552740E+002;-1.551351E+002;7.031250E+000
19261000;9.996439E+000;8.761458E+000;-1.552740E+002;-1.551300E+002;7.602539E+000
19274000;9.954232E+000;9.720375E+000;-1.552740E+002;-1.551232E+002;8.041992E+000
19288000;9.742278E+000;1.041267E+001;-1.552740E+002;-1.551155E+002;8.393555E+000
19302000;9.361297E+000;1.121989E+001;-1.552740E+002;-1.551086E+002;8.569336E+000
19316000;8.817898E+000;1.165998E+001;-1.552740E+002;-1.551088E+002;8.657227E+000
19330000;8.176083E+000;1.190812E+001;-1.552740E+002;-1.551102E+002;8.569336E+000
19343000;7.348400E+000;1.209144E+001;-1.552740E+002;-1.551119E+002;8.393555E+000
19356000;6.465337E+000;1.212592E+001;-1.552740E+002;-1.551145E+002;8.129883E+000
19370000;5.485534E+000;1.206794E+001;-1.552740E+002;-1.551187E+002;7.690430E+000
19384000;4.339018E+000;1.182962E+001;-1.552740E+002;-1.551226E+002;7.119141E+000
19399000;3.027623E+000;1.139181E+001;-1.552740E+002;-1.551320E+002;6.416016E+000
19412000;1.841341E+000;1.089474E+001;-1.552740E+002;-1.551419E+002;5.405273E+000
19425000;5.335142E-001;1.016015E+001;-1.552740E+002;-1.551599E+002;4.394531E+000
19439000;-7.835693E-001;8.950013E+000;-1.552740E+002;-1.551752E+002;3.251953E+000
19453000;-2.179044E+000;7.725260E+000;-1.552740E+002;-1.551868E+002;2.197266E+000
19467000;-3.354337E+000;6.921557E+000;-1.552740E+002;-1.551951E+002;1.186523E+000
19482000;-4.646992E+000;6.028398E+000;-1.552740E+002;-1.552127E+002;-8.789063E-002
19495000;-5.693326E+000;4.602316E+000;-1.552740E+002;-1.552308E+002;-1.274414E+000
19509000;-6.724454E+000;3.301425E+000;-1.552740E+002;-1.552544E+002;-2.416992E+000
19523000;-7.638915E+000;1.711895E+000;-1.552740E+002;-1.552642E+002;-3.471680E+000
19537000;-8.420842E+000;6.883870E-001;-1.552740E+002;-1.552769E+002;-4.438477E+000
19550000;-9.016349E+000;-6.635128E-001;-1.552740E+002;-1.552903E+002;-5.361328E+000
19564000;-9.506577E+000;-1.663940E+000;-1.552740E+002;-1.553010E+002;-6.152344E+000
19578000;-9.831867E+000;-2.905694E+000;-1.552740E+002;-1.553121E+002;-6.899414E+000
19592000;-9.981257E+000;-3.739429E+000;-1.552740E+002;-1.553224E+002;-7.470703E+000
19605000;-9.975103E+000;-4.516995E+000;-1.552740E+002;-1.553337E+002;-7.954102E+000
19619000;-9.795882E+000;-5.414830E+000;-1.552740E+002;-1.553410E+002;-8.261719E+000
19632000;-9.477170E+000;-5.952605E+000;-1.552740E+002;-1.553457E+002;-8.525391E+000
19646000;-8.975538E+000;-6.464623E+000;-1.552740E+002;-1.553490E+002;-8.569336E+000
19660000;-8.318184E+000;-6.726372E+000;-1.552740E+002;-1.553517E+002;-8.569336E+000
19674000;-7.516509E+000;-6.878548E+000;-1.552740E+002;-1.553500E+002;-8.349609E+000
19687000;-6.654995E+000;-6.890656E+000;-1.552740E+002;-1.553477E+002;-8.085938E+000
19700000;-5.693903E+000;-6.768732E+000;-1.552740E+002;-1.553455E+002;-7.646484E+000
19714000;-4.564044E+000;-6.547625E+000;-1.552740E+002;-1.553392E+002;-7.075195E+000
19728000;-3.443545E+000;-6.116157E+000;-1.552740E+002;-1.553323E+002;-6.416016E+000
19742000;-2.179730E+000;-5.610087E+000;-1.552740E+002;-1.553188E+002;-5.581055E+000
19756000;-8.780971E-001;-4.810086E+000;-1.552740E+002;-1.553075E+002;-4.702148E+000
19769000;4.705907E-001;-4.119246E+000;-1.552740E+002;-1.552907E+002;-3.647461E+000
19782000;1.686652E+000;-3.084591E+000;-1.552740E+002;-1.552760E+002;-2.548828E+000
19796000;2.967517E+000;-2.192386E+000;-1.552740E+002;-1.552607E+002;-1.494141E+000
19810000;4.196897E+000;-1.225241E+000;-1.552740E+002;-1.552386E+002;-3.515625E-001
19823000;5.273701E+000;1.688545E-001;-1.552740E+002;-1.552220E+002;8.349609E-001
19837000;6.344652E+000;1.255799E+000;-1.552740E+002;-1.552019E+002;1.889648E+000
19851000;7.305523E+000;2.667058E+000;-1.552740E+002;-1.551900E+002;2.988281E+000
19865000;8.139646E+000;3.701004E+000;-1.552740E+002;-1.551741E+002;4.086914E+000
19879000;8.832546E+000;5.145007E+000;-1.552740E+002;-1.551592E+002;5.229492E+000
19893000;9.372205E+000;6.278592E+000;-1.552740E+002;-1.551419E+002;6.108398E+000
19907000;9.749257E+000;7.593243E+000;-1.552740E+002;-1.551345E+002;6.723633E+000
19921000;9.957161E+000;8.410445E+000;-1.552740E+002;-1.551290E+002;7.338867E+000
19934000;9.995559E+000;9.379607E+000;-1.552740E+002;-1.551232E+002;7.822266E+000
19949000;9.854095E+000;1.008664E+001;-1.552740E+002;-1.551139E+002;8.261719E+000
19962000;9.572570E+000;1.100424E+001;-1.552740E+002;-1.551082E+002;8.481445E+000
19975000;9.147812E+000;1.151273E+001;-1.552740E+002;-1.551059E+002;8.613281E+000
19988000;8.586178E+000;1.185399E+001;-1.552740E+002;-1.551064E+002;8.657227E+000
20001000;7.896070E+000;1.207730E+001;-1.552740E+002;-1.551079E+002;8.525391E+000
20014000;7.087816E+000;1.222238E+001;-1.552740E+002;-1.551109E+002;8.305664E+000
20028000;6.099167E+000;1.219706E+001;-1.552740E+002;-1.551134E+002;7.998047E+000
20041000;5.085989E+000;1.209527E+001;-1.552740E+002;-1.551176E+002;7.558594E+000
20055000;3.910228E+000;1.178969E+001;-1.552740E+002;-1.551226E+002;6.987305E+000
20069000;2.757249E+000;1.134895E+001;-1.552740E+002;-1.551306E+002;6.240234E+000
20083000;1.469951E+000;1.058252E+001;-1.552740E+002;-1.551434E+002;5.141602E+000
20095000;2.512824E-001;9.786557E+000;-1.552740E+002;-1.551579E+002;4.130859E+000
20109000;-1.064810E+000;8.815144E+000;-1.552740E+002;-1.551791E+002;3.032227E+000
20123000;-2.362427E+000;7.569896E+000;-1.552740E+002;-1.551861E+002;2.065430E+000
20136000;-3.531127E+000;6.746900E+000;-1.552740E+002;-1.551936E+002;1.054688E+000
20150000;-4.730155E+000;5.902839E+000;-1.552740E+002;-1.552126E+002;-1.318359E-001
20164000;-5.770475E+000;4.468595E+000;-1.552740E+002;-1.552329E+002;-1.362305E+000
20177000;-6.724454E+000;3.150022E+000;-1.552740E+002;-1.552561E+002;-2.548828E+000
20190000;-7.638915E+000;1.899023E+000;-1.552740E+002;-1.552645E+002;-3.471680E+000
20203000;-8.369688E+000;4.986545E-001;-1.552740E+002;-1.552736E+002;-4.482422E+000
20216000;-8.975228E+000;-4.978341E-001;-1.552740E+002;-1.552868E+002;-5.317383E+000
20230000;-9.476946E+000;-1.858468E+000;-1.552740E+002;-1.553014E+002;-6.108398E+000
20244000;-9.795741E+000;-2.803428E+000;-1.552740E+002;-1.553103E+002;-6.767578E+000
20257000;-9.975054E+000;-3.667469E+000;-1.552740E+002;-1.553237E+002;-7.426758E+000
20270000;-9.986613E+000;-4.730022E+000;-1.552740E+002;-1.553321E+002;-7.910156E+000
20284000;-9.831995E+000;-5.406133E+000;-1.552740E+002;-1.553413E+002;-8.261719E+000
20297000;-9.535577E+000;-6.030661E+000;-1.552740E+002;-1.553489E+002;-8.481445E+000
