Timestamp;GimbalPitchPos;Gyro;MotorTransAngle
3000;1.643792E+000;3.534012E+000;1.669922E+000
16000;1.643792E+000;3.542562E+000;1.669922E+000
28000;1.643792E+000;3.548008E+000;1.669922E+000
40000;1.643792E+000;3.540930E+000;1.669922E+000
53000;1.643792E+000;3.536553E+000;1.669922E+000
65000;1.643792E+000;3.537544E+000;1.669922E+000
78000;1.643792E+000;3.533723E+000;1.669922E+000
90000;1.643792E+000;3.539881E+000;1.713867E+000
103000;1.643792E+000;3.552020E+000;1.669922E+000
115000;1.643792E+000;3.554155E+000;1.669922E+000
128000;1.643792E+000;3.546513E+000;1.669922E+000
141000;1.643792E+000;3.542229E+000;1.669922E+000
152000;1.643792E+000;3.550410E+000;1.669922E+000
164000;1.643792E+000;3.558933E+000;1.669922E+000
176000;1.643792E+000;3.553094E+000;1.669922E+000
188000;1.643792E+000;3.543296E+000;1.669922E+000
202000;1.643792E+000;3.549674E+000;1.669922E+000
214000;1.643792E+000;3.539698E+000;1.669922E+000
226000;1.643792E+000;3.541475E+000;1.669922E+000
238000;1.643792E+000;3.546339E+000;1.669922E+000
251000;1.643792E+000;3.543508E+000;1.669922E+000
264000;1.643792E+000;3.537935E+000;1.669922E+000
276000;1.643792E+000;3.538479E+000;1.669922E+000
288000;1.643792E+000;3.545895E+000;1.669922E+000
301000;1.643792E+000;3.532800E+000;1.669922E+000
314000;1.643792E+000;3.536631E+000;1.669922E+000
328000;1.643792E+000;3.542437E+000;1.669922E+000
340000;1.643792E+000;3.546210E+000;1.669922E+000
352000;1.643792E+000;3.535835E+000;1.669922E+000
365000;1.643792E+000;3.533920E+000;1.669922E+000
378000;1.643792E+000;3.542510E+000;1.669922E+000
389000;1.643792E+000;3.543746E+000;1.669922E+000
402000;1.643792E+000;3.534820E+000;1.669922E+000
414000;1.643792E+000;3.542263E+000;1.669922E+000
426000;1.643792E+000;3.546351E+000;1.669922E+000
439000;1.643792E+000;3.537492E+000;1.669922E+000
451000;1.643792E+000;3.537110E+000;1.669922E+000
464000;1.643792E+000;3.546223E+000;1.669922E+000
477000;1.643792E+000;3.545722E+000;1.669922E+000
489000;1.643792E+000;3.536012E+000;1.669922E+000
501000;1.643792E+000;3.548754E+000;1.669922E+000
513000;1.643792E+000;3.543707E+000;1.669922E+000
526000;1.643792E+000;3.534923E+000;1.669922E+000
538000;1.643792E+000;3.537676E+000;1.669922E+000
551000;1.643792E+000;3.545844E+000;1.669922E+000
563000;1.643792E+000;3.550691E+000;1.669922E+000
576000;1.643792E+000;3.538803E+000;1.669922E+000
589000;1.643792E+000;3.535120E+000;1.669922E+000
601000;1.643792E+000;3.542264E+000;1.669922E+000
614000;1.643792E+000;3.529470E+000;1.669922E+000
626000;1.643792E+000;3.533944E+000;1.669922E+000
639000;1.643792E+000;3.542578E+000;1.669922E+000
651000;1.643792E+000;3.535764E+000;1.669922E+000
664000;1.643792E+000;3.521927E+000;1.669922E+000
676000;1.643792E+000;3.526549E+000;1.669922E+000
689000;1.643792E+000;3.534977E+000;1.669922E+000
701000;1.643792E+000;3.535999E+000;1.669922E+000
714000;1.643792E+000;3.534663E+000;1.669922E+000
726000;1.643792E+000;3.539132E+000;1.669922E+000
738000;1.643792E+000;3.530184E+000;1.669922E+000
749000;1.643792E+000;3.518750E+000;1.669922E+000
762000;1.643792E+000;3.522245E+000;1.669922E+000
775000;1.643792E+000;3.528782E+000;1.669922E+000
788000;1.643792E+000;3.530831E+000;1.669922E+000
801000;1.643792E+000;3.523190E+000;1.669922E+000
813000;1.643792E+000;3.524406E+000;1.669922E+000
826000;1.643792E+000;3.526455E+000;1.669922E+000
839000;1.643792E+000;3.519155E+000;1.669922E+000
852000;1.643792E+000;3.525830E+000;1.669922E+000
864000;1.643792E+000;3.540928E+000;1.669922E+000
876000;1.643792E+000;3.538731E+000;1.669922E+000
889000;1.643792E+000;3.523622E+000;1.669922E+000
902000;1.643792E+000;3.533642E+000;1.669922E+000
915000;1.643792E+000;3.524194E+000;1.669922E+000
927000;1.643792E+000;3.523202E+000;1.669922E+000
939000;1.643792E+000;3.533316E+000;1.669922E+000
951000;1.643792E+000;3.536955E+000;1.669922E+000
962000;1.643792E+000;3.532475E+000;1.669922E+000
975000;1.643792E+000;3.522387E+000;1.669922E+000
986000;1.643792E+000;3.525204E+000;1.669922E+000
999000;1.643792E+000;3.533723E+000;1.669922E+000
1011000;1.643792E+000;3.532172E+000;1.669922E+000
1024000;1.643792E+000;3.521705E+000;1.669922E+000
1036000;1.643792E+000;3.522720E+000;1.669922E+000
1049000;1.643792E+000;3.529274E+000;1.669922E+000
1061000;1.643792E+000;3.530034E+000;1.669922E+000
1074000;1.643792E+000;3.522609E+000;1.669922E+000
1087000;1.643792E+000;3.529593E+000;1.669922E+000
1100000;1.643792E+000;3.520731E+000;1.669922E+000
1112000;1.643792E+000;3.510540E+000;1.669922E+000
1124000;1.643792E+000;3.517274E+000;1.669922E+000
1136000;1.643792E+000;3.525921E+000;1.669922E+000
1147000;1.643792E+000;3.522908E+000;1.669922E+000
1159000;1.643792E+000;3.512277E+000;1.669922E+000
1172000;1.643792E+000;3.507819E+000;1.669922E+000
1185000;1.643792E+000;3.517989E+000;1.669922E+000
1198000;1.643792E+000;3.508164E+000;1.669922E+000
1210000;1.643792E+000;3.511650E+000;1.669922E+000
1222000;1.643792E+000;3.519621E+000;1.669922E+000
1234000;1.643792E+000;3.518297E+000;1.669922E+000
1247000;1.643792E+000;3.506154E+000;1.669922E+000
1259000;1.643792E+000;3.508190E+000;1.669922E+000
1270000;1.643792E+000;3.517974E+000;1.669922E+000
1282000;1.643792E+000;3.521793E+000;1.669922E+000
1295000;1.643792E+000;3.514348E+000;1.669922E+000
1307000;1.643792E+000;3.515368E+000;1.669922E+000
1320000;1.643792E+000;3.525389E+000;1.669922E+000
1331000;1.643792E+000;3.529748E+000;1.669922E+000
1343000;1.643792E+000;3.515878E+000;1.669922E+000
1356000;1.643792E+000;3.512311E+000;1.669922E+000
1368000;1.643792E+000;3.521674E+000;1.669922E+000
1380000;1.643792E+000;3.529881E+000;1.669922E+000
1392000;1.643792E+000;3.525589E+000;1.669922E+000
1405000;1.643792E+000;3.512327E+000;1.669922E+000
1416000;1.643792E+000;3.518064E+000;1.669922E+000
1427000;1.643792E+000;3.525322E+000;1.669922E+000
1440000;1.643792E+000;3.520737E+000;1.669922E+000
1453000;1.643792E+000;3.511878E+000;1.669922E+000
1466000;1.643792E+000;3.519279E+000;1.669922E+000
1479000;1.643792E+000;3.510432E+000;1.669922E+000
1491000;1.643792E+000;3.497250E+000;1.669922E+000
1504000;1.643792E+000;3.504812E+000;1.669922E+000
1517000;1.643792E+000;3.517250E+000;1.669922E+000
1530000;1.643792E+000;3.508035E+000;1.669922E+000
1543000;1.643792E+000;3.521708E+000;1.669922E+000
1554000;1.643792E+000;3.525315E+000;1.669922E+000
1566000;1.643792E+000;3.514533E+000;1.669922E+000
1579000;1.643792E+000;3.513885E+000;1.669922E+000
1592000;1.643792E+000;3.522886E+000;1.669922E+000
1605000;1.643792E+000;3.523537E+000;1.669922E+000
1617000;1.643792E+000;3.520299E+000;1.669922E+000
1628000;1.643792E+000;3.506835E+000;1.669922E+000
1640000;1.643792E+000;3.513396E+000;1.669922E+000
1653000;1.643792E+000;3.526666E+000;1.669922E+000
1666000;1.643792E+000;3.516478E+000;1.669922E+000
1678000;1.643792E+000;3.523992E+000;1.669922E+000
1690000;1.643792E+000;3.527511E+000;1.669922E+000
1703000;1.643792E+000;3.517266E+000;1.669922E+000
1716000;1.643792E+000;3.512450E+000;1.669922E+000
1728000;1.643792E+000;3.521127E+000;1.669922E+000
1740000;1.643792E+000;3.529711E+000;1.669922E+000
1753000;1.643792E+000;3.520965E+000;1.669922E+000
1765000;1.643792E+000;3.511913E+000;1.669922E+000
1777000;1.643792E+000;3.516520E+000;1.669922E+000
1789000;1.643792E+000;3.527369E+000;1.669922E+000
1801000;1.643792E+000;3.521392E+000;1.669922E+000
1813000;1.643792E+000;3.506954E+000;1.669922E+000
1824000;1.643792E+000;3.502470E+000;1.669922E+000
1837000;1.643792E+000;3.513490E+000;1.669922E+000
1849000;1.643792E+000;3.520541E+000;1.669922E+000
1861000;1.643792E+000;3.507506E+000;1.669922E+000
1874000;1.643792E+000;3.514123E+000;1.669922E+000
1887000;1.643792E+000;3.510759E+000;1.669922E+000
1899000;1.643792E+000;3.501670E+000;1.669922E+000
1911000;1.643792E+000;3.506703E+000;1.669922E+000
1924000;1.643792E+000;3.517420E+000;1.669922E+000
1936000;1.643792E+000;3.518709E+000;1.669922E+000
1949000;1.643792E+000;3.505671E+000;1.669922E+000
1962000;1.643792E+000;3.519632E+000;1.669922E+000
1974000;1.643792E+000;3.513270E+000;1.669922E+000
1986000;1.643792E+000;3.510030E+000;1.669922E+000
1998000;1.643792E+000;3.520783E+000;1.669922E+000
2011000;1.643792E+000;3.527790E+000;1.669922E+000
2023000;1.643792E+000;3.521758E+000;1.669922E+000
2036000;1.643792E+000;3.519424E+000;1.669922E+000
2047000;1.643792E+000;3.523259E+000;1.669922E+000
2059000;1.643792E+000;3.541683E+000;1.669922E+000
2072000;1.643792E+000;3.538931E+000;1.669922E+000
2083000;1.643792E+000;3.521688E+000;1.669922E+000
2096000;1.643792E+000;3.515315E+000;1.669922E+000
2108000;1.643792E+000;3.522650E+000;1.669922E+000
2121000;1.643792E+000;3.527531E+000;1.669922E+000
2134000;1.643792E+000;3.514383E+000;1.669922E+000
2145000;1.643792E+000;3.522113E+000;1.669922E+000
2158000;1.643792E+000;3.519353E+000;1.669922E+000
2170000;1.643792E+000;3.508863E+000;1.669922E+000
2183000;1.643792E+000;3.512884E+000;1.669922E+000
2196000;1.643792E+000;3.524398E+000;1.669922E+000
2208000;1.643792E+000;3.529183E+000;1.669922E+000
2220000;1.643792E+000;3.517756E+000;1.669922E+000
2232000;1.643792E+000;3.517710E+000;1.669922E+000
2244000;1.643792E+000;3.522625E+000;1.669922E+000
2256000;5.023472E-001;3.528464E+000;1.538086E+000
2268000;2.006220E+000;3.226400E+000;1.538086E+000
2281000;3.622298E+000;3.199606E+000;1.713867E+000
2294000;5.214247E+000;3.145896E+000;2.373047E+000
2307000;6.653147E+000;3.110865E+000;3.383789E+000
2320000;8.169086E+000;3.490297E+000;4.130859E+000
2332000;9.520338E+000;4.496835E+000;5.273438E+000
2344000;1.081755E+001;5.403996E+000;6.284180E+000
2356000;1.205336E+001;6.611508E+000;7.382813E+000
2369000;1.331472E+001;7.463326E+000;8.393555E+000
2381000;1.440052E+001;8.538446E+000;9.492188E+000
2393000;1.548438E+001;9.733209E+000;1.059082E+001
2406000;1.639346E+001;1.092753E+001;1.160156E+001
2418000;1.720949E+001;1.200718E+001;1.248047E+001
2431000;1.798315E+001;1.327254E+001;1.340332E+001
2443000;1.859107E+001;1.436234E+001;1.428223E+001
2455000;1.909346E+001;1.558284E+001;1.520508E+001
2467000;1.948747E+001;1.664552E+001;1.595215E+001
2479000;1.977087E+001;1.774064E+001;1.661133E+001
2492000;1.995119E+001;1.857926E+001;1.722656E+001
2504000;1.999862E+001;1.934292E+001;1.775391E+001
2516000;1.993468E+001;1.999276E+001;1.806152E+001
2528000;1.975650E+001;2.075742E+001;1.841309E+001
2540000;1.946618E+001;2.127253E+001;1.858887E+001
2553000;1.902703E+001;2.170172E+001;1.876465E+001
2565000;1.850908E+001;2.194084E+001;1.876465E+001
2577000;1.782952E+001;2.204771E+001;1.863281E+001
2590000;1.709670E+001;2.212532E+001;1.836914E+001
2603000;1.619344E+001;2.208734E+001;1.801758E+001
2616000;1.518230E+001;2.191766E+001;1.753418E+001
2628000;1.415902E+001;2.163311E+001;1.700684E+001
2640000;1.305536E+001;2.122736E+001;1.643555E+001
2652000;1.177631E+001;2.079181E+001;1.573242E+001
2665000;1.041881E+001;2.023863E+001;1.485352E+001
2677000;9.103926E+000;1.952237E+001;1.393066E+001
2690000;7.737360E+000;1.840246E+001;1.291992E+001
2702000;6.326872E+000;1.747709E+001;1.190918E+001
2714000;4.880471E+000;1.649323E+001;1.076660E+001
2727000;3.282534E+000;1.542172E+001;9.404297E+000
2740000;1.662732E+000;1.421308E+001;8.173828E+000
2753000;3.185306E-002;1.290215E+001;6.811523E+000
2765000;-1.474009E+000;1.159195E+001;5.493164E+000
2777000;-2.971504E+000;1.024404E+001;3.823242E+000
2788000;-4.329597E+000;8.710238E+000;2.548828E+000
2800000;-5.787375E+000;7.087857E+000;1.230469E+000
2812000;-7.329309E+000;5.544253E+000;-5.273438E-001
2825000;-8.709527E+000;4.029809E+000;-2.197266E+000
2838000;-1.014873E+001;1.911071E+000;-3.779297E+000
2851000;-1.152033E+001;3.353884E-001;-5.273438E+000
2863000;-1.281519E+001;-1.154212E+000;-6.459961E+000
2876000;-1.393487E+001;-2.558731E+000;-7.778320E+000
2888000;-1.497544E+001;-3.954301E+000;-8.964844E+000
2901000;-1.600662E+001;-5.377525E+000;-1.023926E+001
2913000;-1.686399E+001;-6.850658E+000;-1.142578E+001
2926000;-1.768464E+001;-8.796878E+000;-1.252441E+001
2938000;-1.833772E+001;-1.010645E+001;-1.349121E+001
2950000;-1.892765E+001;-1.136661E+001;-1.450195E+001
2963000;-1.939149E+001;-1.249484E+001;-1.542480E+001
2974000;-1.968319E+001;-1.353748E+001;-1.612793E+001
2987000;-1.989427E+001;-1.445299E+001;-1.687500E+001
3000000;-1.999549E+001;-1.520513E+001;-1.744629E+001
3012000;-1.997071E+001;-1.590225E+001;-1.788574E+001
3024000;-1.983256E+001;-1.642816E+001;-1.823730E+001
3036000;-1.958183E+001;-1.684711E+001;-1.841309E+001
3047000;-1.921994E+001;-1.713676E+001;-1.858887E+001
3060000;-1.870486E+001;-1.728200E+001;-1.863281E+001
3073000;-1.806518E+001;-1.736411E+001;-1.854492E+001
3085000;-1.742973E+001;-1.733849E+001;-1.832520E+001
3098000;-1.657181E+001;-1.721755E+001;-1.797363E+001
3110000;-1.568176E+001;-1.709008E+001;-1.753418E+001
3122000;-1.470269E+001;-1.688998E+001;-1.709473E+001
3134000;-1.364017E+001;-1.655940E+001;-1.647949E+001
3145000;-1.250021E+001;-1.613785E+001;-1.595215E+001
3158000;-1.118541E+001;-1.554358E+001;-1.511719E+001
3171000;-9.796086E+000;-1.483841E+001;-1.419434E+001
3184000;-8.341512E+000;-1.407240E+001;-1.322754E+001
3196000;-6.949281E+000;-1.326350E+001;-1.221680E+001
3208000;-5.517604E+000;-1.238740E+001;-1.116211E+001
3221000;-3.931535E+000;-1.142755E+001;-9.887695E+000
3234000;-2.443982E+000;-9.993088E+000;-8.701172E+000
3247000;-8.170786E-001;-8.778503E+000;-7.294922E+000
3259000;7.534217E-001;-7.517221E+000;-5.976563E+000
3271000;2.380741E+000;-6.214015E+000;-4.482422E+000
3283000;3.869052E+000;-4.847455E+000;-2.988281E+000
3296000;5.456342E+000;-3.374294E+000;-1.450195E+000
3309000;6.889510E+000;-1.829405E+000;8.789063E-002
3321000;8.283568E+000;-2.429149E-001;1.494141E+000
3333000;9.630608E+000;1.346412E+000;2.944336E+000
3345000;1.092298E+001;2.796086E+000;4.702148E+000
3358000;1.225286E+001;4.710044E+000;6.108398E+000
3370000;1.340818E+001;6.213901E+000;7.207031E+000
3382000;1.448740E+001;7.624880E+000;8.525391E+000
3394000;1.548438E+001;8.973115E+000;9.667969E+000
3407000;1.646508E+001;1.030481E+001;1.094238E+001
3419000;1.733611E+001;1.176774E+001;1.204102E+001
3431000;1.798315E+001;1.309816E+001;1.296387E+001
3443000;1.859107E+001;1.441725E+001;1.393066E+001
3455000;1.909346E+001;1.564544E+001;1.480957E+001
3468000;1.954244E+001;1.679379E+001;1.573242E+001
3481000;1.980722E+001;1.791338E+001;1.647949E+001
3493000;1.995957E+001;1.892201E+001;1.705078E+001
3505000;1.999862E+001;1.985518E+001;1.757813E+001
3517000;1.992414E+001;2.069622E+001;1.801758E+001
3529000;1.973657E+001;2.140664E+001;1.832520E+001
3541000;1.943697E+001;2.192544E+001;1.850098E+001
3553000;1.902703E+001;2.231464E+001;1.858887E+001
3566000;1.846113E+001;2.270014E+001;1.863281E+001
3579000;1.777226E+001;2.287005E+001;1.850098E+001
3591000;1.703119E+001;2.287972E+001;1.828125E+001
3603000;1.619344E+001;2.284654E+001;1.797363E+001
3615000;1.526376E+001;2.265032E+001;1.757813E+001
3627000;1.415902E+001;2.235249E+001;1.705078E+001
3639000;1.305536E+001;2.196092E+001;1.643555E+001
3651000;1.187760E+001;2.149333E+001;1.573242E+001
3664000;1.052582E+001;2.089418E+001;1.485352E+001
3677000;9.215578E+000;2.023629E+001;1.384277E+001
3689000;7.853026E+000;1.948774E+001;1.291992E+001
3702000;6.326872E+000;1.835137E+001;1.182129E+001
3713000;5.002177E+000;1.772362E+001;1.089844E+001
3726000;3.406365E+000;1.630096E+001;9.448242E+000
3738000;1.787863E+000;1.505364E+001;8.261719E+000
3751000;1.574515E-001;1.366243E+001;6.943359E+000
3764000;-1.474009E+000;1.226280E+001;5.449219E+000
3776000;-2.971504E+000;1.087461E+001;3.779297E+000
3788000;-4.452132E+000;9.351141E+000;2.416992E+000
3800000;-5.907487E+000;7.738454E+000;1.054688E+000
3812000;-7.329309E+000;6.206646E+000;-5.712891E-001
3825000;-8.822419E+000;4.620317E+000;-2.197266E+000
3838000;-1.014873E+001;2.519143E+000;-3.691406E+000
3851000;-1.152033E+001;9.392971E-001;-5.141602E+000
3864000;-1.281519E+001;-5.571810E-001;-6.635742E+000
3877000;-1.402469E+001;-2.039870E+000;-8.041992E+000
3890000;-1.514075E+001;-4.013068E+000;-9.228516E+000
3902000;-1.608161E+001;-5.455730E+000;-1.050293E+001
3914000;-1.693118E+001;-6.933502E+000;-1.160156E+001
3927000;-1.774295E+001;-8.349216E+000;-1.261230E+001
3939000;-1.838749E+001;-9.655150E+000;-1.357910E+001
3952000;-1.896785E+001;-1.092003E+001;-1.458984E+001
3965000;-1.942186E+001;-1.207902E+001;-1.546875E+001
3978000;-1.974649E+001;-1.336949E+001;-1.625977E+001
3989000;-1.991850E+001;-1.397663E+001;-1.687500E+001
4002000;-1.999925E+001;-1.505168E+001;-1.744629E+001
4014000;-1.995554E+001;-1.565031E+001;-1.792969E+001
4026000;-1.978038E+001;-1.612086E+001;-1.823730E+001
4039000;-1.947346E+001;-1.643047E+001;-1.850098E+001
4052000;-1.903682E+001;-1.659941E+001;-1.863281E+001
4065000;-1.852113E+001;-1.669004E+001;-1.858887E+001
4076000;-1.795597E+001;-1.673083E+001;-1.850098E+001
4088000;-1.724186E+001;-1.665618E+001;-1.823730E+001
4100000;-1.635793E+001;-1.658725E+001;-1.788574E+001
4112000;-1.544513E+001;-1.647369E+001;-1.744629E+001
4124000;-1.444466E+001;-1.626628E+001;-1.696289E+001
4137000;-1.336219E+001;-1.592995E+001;-1.639160E+001
4149000;-1.220388E+001;-1.546194E+001;-1.573242E+001
4160000;-1.097629E+001;-1.489995E+001;-1.498535E+001
4173000;-9.576315E+000;-1.397513E+001;-1.401855E+001
4186000;-8.112551E+000;-1.319438E+001;-1.300781E+001
4199000;-6.713191E+000;-1.230860E+001;-1.195313E+001
4211000;-5.275723E+000;-1.138948E+001;-1.089844E+001
4223000;-3.808309E+000;-1.045370E+001;-9.711914E+000
4236000;-2.194479E+000;-9.360370E+000;-8.437500E+000
4248000;-6.915683E-001;-8.171635E+000;-7.119141E+000
4261000;1.004377E+000;-6.930150E+000;-5.844727E+000
4273000;2.505400E+000;-5.621448E+000;-4.262695E+000
4285000;3.992202E+000;-4.272005E+000;-2.768555E+000
4298000;5.577069E+000;-2.286026E+000;-1.142578E+000
4311000;7.124785E+000;-7.717878E-001;3.955078E-001
4322000;8.511551E+000;7.882057E-001;1.713867E+000
4334000;9.850000E+000;2.226408E+000;3.120117E+000
4347000;1.123666E+001;3.598774E+000;4.833984E+000
4360000;1.254847E+001;5.083912E+000;6.284180E+000
4372000;1.368537E+001;6.671689E+000;7.426758E+000
4385000;1.474458E+001;8.097098E+000;8.789063E+000
4397000;1.572010E+001;9.444176E+000;1.001953E+001
4410000;1.667605E+001;1.125963E+001;1.125000E+001
4423000;1.752091E+001;1.269069E+001;1.239258E+001
4436000;1.824907E+001;1.409083E+001;1.344727E+001
4447000;1.877041E+001;1.528003E+001;1.428223E+001
4459000;1.923697E+001;1.640313E+001;1.516113E+001
4472000;1.961910E+001;1.752635E+001;1.599609E+001
4484000;1.985589E+001;1.858411E+001;1.656738E+001
4496000;1.997997E+001;1.950271E+001;1.713867E+001
4508000;1.999063E+001;2.030426E+001;1.770996E+001
4520000;1.988782E+001;2.101361E+001;1.810547E+001
4533000;1.964908E+001;2.164464E+001;1.841309E+001
4545000;1.931248E+001;2.213870E+001;1.854492E+001
4557000;1.886625E+001;2.250096E+001;1.863281E+001
4570000;1.826208E+001;2.291380E+001;1.863281E+001
4582000;1.759630E+001;2.304753E+001;1.845703E+001
4594000;1.683064E+001;2.307376E+001;1.823730E+001
4605000;1.604474E+001;2.305290E+001;1.797363E+001
4617000;1.510024E+001;2.280697E+001;1.753418E+001
4629000;1.398049E+001;2.246853E+001;1.691895E+001
4641000;1.286404E+001;2.187858E+001;1.630371E+001
4654000;1.167456E+001;2.137975E+001;1.555664E+001
4666000;1.031140E+001;2.068635E+001;1.467773E+001
4678000;8.991914E+000;1.994431E+001;1.375488E+001
4691000;7.505115E+000;1.913523E+001;1.278809E+001
4703000;6.088080E+000;1.822470E+001;1.177734E+001
4715000;4.636486E+000;1.725188E+001;1.059082E+001
4728000;3.034488E+000;1.614837E+001;9.316406E+000
4741000;1.412277E+000;1.491759E+001;7.954102E+000
4754000;-2.193425E-001;1.317319E+001;6.679688E+000
4767000;-1.724403E+000;1.185113E+001;5.009766E+000
4779000;-3.343573E+000;1.038721E+001;3.427734E+000
4792000;-4.818666E+000;8.779184E+000;1.889648E+000
4805000;-6.385557E+000;7.204384E+000;4.394531E-001
4818000;-7.909911E+000;5.138037E+000;-1.230469E+000
4830000;-9.270466E+000;3.544275E+000;-2.768555E+000
4842000;-1.068478E+001;1.960134E+000;-4.174805E+000
4855000;-1.192734E+001;3.841776E-001;-5.668945E+000
4868000;-1.319682E+001;-1.187463E+000;-6.943359E+000
4880000;-1.437840E+001;-2.597012E+000;-8.349609E+000
4891000;-1.530368E+001;-4.059664E+000;-9.404297E+000
4904000;-1.622968E+001;-5.513473E+000;-1.067871E+001
4916000;-1.706355E+001;-7.005806E+000;-1.177734E+001
4929000;-1.785748E+001;-8.429135E+000;-1.287598E+001
4942000;-1.853244E+001;-1.020530E+001;-1.379883E+001
4955000;-1.908396E+001;-1.142212E+001;-1.476563E+001
4967000;-1.948029E+001;-1.259483E+001;-1.560059E+001
4980000;-1.978480E+001;-1.360354E+001;-1.643555E+001
4993000;-1.995752E+001;-1.447332E+001;-1.709473E+001
5006000;-1.999729E+001;-1.546962E+001;-1.766602E+001
5018000;-1.991577E+001;-1.607272E+001;-1.806152E+001
5030000;-1.972119E+001;-1.650265E+001;-1.832520E+001
5042000;-1.938412E+001;-1.679761E+001;-1.854492E+001
5054000;-1.895830E+001;-1.693664E+001;-1.858887E+001
5066000;-1.842487E+001;-1.700829E+001;-1.858887E+001
5078000;-1.784393E+001;-1.698157E+001;-1.845703E+001
5091000;-1.704786E+001;-1.687601E+001;-1.814941E+001
5103000;-1.621211E+001;-1.673029E+001;-1.779785E+001
5116000;-1.520302E+001;-1.654014E+001;-1.731445E+001
5128000;-1.418150E+001;-1.633631E+001;-1.683105E+001
5140000;-1.307948E+001;-1.600571E+001;-1.621582E+001
5153000;-1.180204E+001;-1.554324E+001;-1.551270E+001
5165000;-1.044599E+001;-1.467479E+001;-1.463379E+001
5178000;-9.020355E+000;-1.391349E+001;-1.366699E+001
5190000;-7.650827E+000;-1.308659E+001;-1.265625E+001
5203000;-6.237870E+000;-1.221797E+001;-1.164551E+001
5215000;-4.789505E+000;-1.128441E+001;-1.050293E+001
5228000;-3.190023E+000;-1.028530E+001;-9.228516E+000
5241000;-1.569291E+000;-9.146524E+000;-7.998047E+000
5253000;-6.370603E-002;-7.935389E+000;-6.679688E+000
5266000;1.630987E+000;-6.256633E+000;-5.185547E+000
5278000;3.127116E+000;-4.918108E+000;-3.647461E+000
5291000;4.727628E+000;-3.494933E+000;-2.197266E+000
5303000;6.177310E+000;-1.997918E+000;-4.833984E-001
5315000;7.591928E+000;-4.218485E-001;8.349609E-001
5326000;8.963450E+000;1.131564E+000;2.153320E+000
5338000;1.028409E+001;2.540905E+000;3.603516E+000
5351000;1.154636E+001;3.943903E+000;5.317383E+000
5363000;1.283963E+001;5.485276E+000;6.635742E+000
5375000;1.395770E+001;7.065720E+000;7.734375E+000
5388000;1.499653E+001;8.463761E+000;9.008789E+000
5400000;1.602570E+001;9.790952E+000;1.041504E+001
5413000;1.694811E+001;1.115446E+001;1.151367E+001
5425000;1.764067E+001;1.260766E+001;1.252441E+001
5437000;1.830010E+001;1.398721E+001;1.353516E+001
5449000;1.889716E+001;1.526766E+001;1.441406E+001
5461000;1.930417E+001;1.648420E+001;1.524902E+001
5472000;1.961910E+001;1.757584E+001;1.590820E+001
5484000;1.985589E+001;1.857331E+001;1.665527E+001
5496000;1.997997E+001;1.948962E+001;1.727051E+001
5509000;1.998640E+001;2.025380E+001;1.775391E+001
5521000;1.987415E+001;2.087570E+001;1.810547E+001
5534000;1.962527E+001;2.157649E+001;1.841309E+001
5547000;1.924566E+001;2.199183E+001;1.854492E+001
5559000;1.878139E+001;2.232993E+001;1.863281E+001
5571000;1.815822E+001;2.257934E+001;1.863281E+001
5583000;1.753625E+001;2.267880E+001;1.845703E+001
5596000;1.669361E+001;2.270541E+001;1.819336E+001
5608000;1.573977E+001;2.261905E+001;1.779785E+001
5620000;1.476608E+001;2.245724E+001;1.735840E+001
5633000;1.370858E+001;2.216156E+001;1.669922E+001
5644000;1.257326E+001;2.174963E+001;1.621582E+001
5657000;1.136657E+001;2.123081E+001;1.529297E+001
5670000;9.986727E+000;2.049283E+001;1.441406E+001
5683000;8.540364E+000;1.979152E+001;1.344727E+001
5696000;7.037110E+000;1.890562E+001;1.243652E+001
5707000;5.728102E+000;1.797260E+001;1.146973E+001
5720000;4.146361E+000;1.698920E+001;1.019531E+001
5732000;2.661534E+000;1.586255E+001;8.876953E+000
5745000;1.036189E+000;1.459180E+001;7.558594E+000
5758000;-5.960587E-001;1.276976E+001;6.240234E+000
5770000;-2.099472E+000;1.142670E+001;4.614258E+000
5782000;-3.714455E+000;9.921509E+000;3.076172E+000
5795000;-5.183489E+000;8.308832E+000;1.625977E+000
5807000;-6.623099E+000;6.715466E+000;8.789063E-002
5820000;-8.140000E+000;5.186671E+000;-1.406250E+000
5831000;-9.381575E+000;3.595830E+000;-2.856445E+000
5843000;-1.068478E+001;2.043323E+000;-4.306641E+000
5856000;-1.202792E+001;4.564784E-001;-5.756836E+000
5869000;-1.329094E+001;-1.092188E+000;-7.075195E+000
5882000;-1.446542E+001;-3.067675E+000;-8.437500E+000
5894000;-1.546420E+001;-4.550108E+000;-9.711914E+000
5906000;-1.637519E+001;-6.006262E+000;-1.085449E+001
5919000;-1.725706E+001;-7.462757E+000;-1.195313E+001
5932000;-1.802397E+001;-8.830865E+000;-1.300781E+001
5944000;-1.862543E+001;-1.014165E+001;-1.397461E+001
5957000;-1.915760E+001;-1.138430E+001;-1.502930E+001
5969000;-1.953564E+001;-1.254603E+001;-1.573242E+001
5982000;-1.981999E+001;-1.382885E+001;-1.647949E+001
5995000;-1.997231E+001;-1.464410E+001;-1.713867E+001
6007000;-1.999158E+001;-1.536909E+001;-1.770996E+001
6019000;-1.989116E+001;-1.587286E+001;-1.806152E+001
