Timestamp;GimbalPitchPos;Gyro;GimbalYawPos;Gyro
10089000;0.000000E+000;2.952018E+000;1.610053E+001;8.187930E+000
10101000;0.000000E+000;2.935994E+000;1.694811E+001;9.403610E+000
10114000;0.000000E+000;2.911222E+000;1.775763E+001;1.092096E+001
10127000;0.000000E+000;2.889189E+000;1.844886E+001;1.198832E+001
10139000;0.000000E+000;2.916758E+000;1.901719E+001;1.298720E+001
10152000;0.000000E+000;2.958692E+000;1.942944E+001;1.391539E+001
10166000;0.000000E+000;2.971021E+000;1.977087E+001;1.501965E+001
10179000;0.000000E+000;2.966765E+000;1.995119E+001;1.573409E+001
10192000;0.000000E+000;2.943197E+000;1.999862E+001;1.634160E+001
10205000;0.000000E+000;2.931698E+000;1.991282E+001;1.683937E+001
10219000;0.000000E+000;2.959254E+000;1.967212E+001;1.733948E+001
10231000;0.000000E+000;3.011717E+000;1.934475E+001;1.759664E+001
10243000;0.000000E+000;3.025499E+000;1.890756E+001;1.775333E+001
10256000;0.000000E+000;3.026671E+000;1.831293E+001;1.780870E+001
10269000;0.000000E+000;3.049187E+000;1.759630E+001;1.779303E+001
10283000;0.000000E+000;3.067257E+000;1.669361E+001;1.775492E+001
10295000;0.000000E+000;3.053341E+000;1.581695E+001;1.769279E+001
10308000;0.000000E+000;3.055804E+000;1.476608E+001;1.754009E+001
10321000;0.000000E+000;3.084243E+000;1.361686E+001;1.725651E+001
10334000;0.000000E+000;3.148440E+000;1.237692E+001;1.664158E+001
10347000;0.000000E+000;3.159703E+000;1.105453E+001;1.601454E+001
10360000;0.000000E+000;3.160721E+000;9.658512E+000;1.527876E+001
10374000;0.000000E+000;3.161484E+000;8.083426E+000;1.416448E+001
10387000;0.000000E+000;3.199735E+000;6.564666E+000;1.323466E+001
10401000;0.000000E+000;3.218681E+000;4.880471E+000;1.222396E+001
10415000;0.000000E+000;3.278869E+000;3.158574E+000;1.075677E+001
10429000;0.000000E+000;3.304233E+000;1.412277E+000;9.577507E+000
10443000;0.000000E+000;3.318255E+000;-3.449298E-001;7.921537E+000
10456000;0.000000E+000;3.340667E+000;-1.974525E+000;6.633054E+000
10469000;0.000000E+000;3.371426E+000;-3.590967E+000;5.311193E+000
10482000;0.000000E+000;3.385581E+000;-5.304694E+000;3.495514E+000
10495000;0.000000E+000;3.408454E+000;-6.859597E+000;2.084321E+000
10508000;0.000000E+000;3.435981E+000;-8.254565E+000;6.488110E-001
10521000;0.000000E+000;3.456935E+000;-9.822266E+000;-7.831590E-001
10535000;0.000000E+000;3.447119E+000;-1.131409E+001;-2.664090E+000
10549000;0.000000E+000;3.434794E+000;-1.262133E+001;-4.046865E+000
10563000;0.000000E+000;3.425311E+000;-1.393487E+001;-5.848449E+000
10577000;0.000000E+000;3.425477E+000;-1.514075E+001;-7.164815E+000
10590000;0.000000E+000;3.437755E+000;-1.622968E+001;-8.850430E+000
10604000;0.000000E+000;3.424958E+000;-1.712873E+001;-1.005058E+001
10616000;0.000000E+000;3.411714E+000;-1.785748E+001;-1.118677E+001
10629000;0.000000E+000;3.391813E+000;-1.853244E+001;-1.224812E+001
10642000;0.000000E+000;3.386796E+000;-1.908396E+001;-1.353480E+001
10654000;0.000000E+000;3.379594E+000;-1.948029E+001;-1.440438E+001
10668000;0.000000E+000;3.382995E+000;-1.980278E+001;-1.519559E+001
10681000;0.000000E+000;3.387468E+000;-1.996531E+001;-1.590342E+001
10695000;0.000000E+000;3.390809E+000;-1.999158E+001;-1.670253E+001
10708000;0.000000E+000;3.379378E+000;-1.987769E+001;-1.718538E+001
10720000;0.000000E+000;3.373650E+000;-1.965499E+001;-1.756459E+001
10734000;0.000000E+000;3.371696E+000;-1.925430E+001;-1.790752E+001
10747000;0.000000E+000;3.369608E+000;-1.874896E+001;-1.803990E+001
10759000;0.000000E+000;3.361764E+000;-1.817155E+001;-1.806936E+001
10772000;0.000000E+000;3.333516E+000;-1.742973E+001;-1.804927E+001
10786000;0.000000E+000;3.340331E+000;-1.650117E+001;-1.802122E+001
10799000;0.000000E+000;3.358086E+000;-1.552462E+001;-1.795618E+001
10812000;0.000000E+000;3.360792E+000;-1.444466E+001;-1.778970E+001
10826000;0.000000E+000;3.336430E+000;-1.317424E+001;-1.733847E+001
10839000;0.000000E+000;3.291557E+000;-1.180204E+001;-1.681166E+001
10853000;0.000000E+000;3.271952E+000;-1.044599E+001;-1.614141E+001
10867000;0.000000E+000;3.267375E+000;-9.020355E+000;-1.507886E+001
10880000;0.000000E+000;3.284704E+000;-7.418137E+000;-1.418789E+001
10892000;0.000000E+000;3.272930E+000;-5.998715E+000;-1.322574E+001
10905000;0.000000E+000;3.234848E+000;-4.422840E+000;-1.218738E+001
10919000;0.000000E+000;3.184678E+000;-2.693100E+000;-1.068639E+001
10932000;0.000000E+000;3.131422E+000;-1.067998E+000;-9.484850E+000
10945000;0.000000E+000;3.127543E+000;6.278968E-001;-8.228165E+000
10958000;0.000000E+000;3.131172E+000;2.255988E+000;-6.472948E+000
10971000;0.000000E+000;3.107221E+000;3.869052E+000;-5.103209E+000
10984000;0.000000E+000;3.065729E+000;5.456342E+000;-3.700453E+000
10998000;0.000000E+000;3.041689E+000;7.124785E+000;-1.791460E+000
11012000;0.000000E+000;3.012120E+000;8.738190E+000;-3.464038E-001
11025000;0.000000E+000;3.022952E+000;1.017617E+001;1.085468E+000
11038000;0.000000E+000;3.025841E+000;1.164868E+001;2.964642E+000
11052000;0.000000E+000;3.012168E+000;1.303121E+001;4.349516E+000
11065000;0.000000E+000;2.983881E+000;1.413650E+001;5.709853E+000
11079000;0.000000E+000;3.002573E+000;1.532417E+001;7.469639E+000
11093000;0.000000E+000;3.001030E+000;1.639346E+001;8.731830E+000
11106000;0.000000E+000;3.006084E+000;1.727314E+001;1.031559E+001
11119000;0.000000E+000;2.990021E+000;1.803776E+001;1.142286E+001
11131000;0.000000E+000;2.982120E+000;1.868222E+001;1.245946E+001
11145000;0.000000E+000;2.988514E+000;1.920223E+001;1.342074E+001
11159000;0.000000E+000;3.004976E+000;1.961910E+001;1.457858E+001
11172000;0.000000E+000;3.010312E+000;1.987055E+001;1.534735E+001
11185000;0.000000E+000;2.983827E+000;1.998964E+001;1.602262E+001
11199000;0.000000E+000;3.002317E+000;1.996896E+001;1.676284E+001
11212000;0.000000E+000;3.034781E+000;1.981161E+001;1.720372E+001
11226000;0.000000E+000;3.048849E+000;1.949462E+001;1.762192E+001
11239000;0.000000E+000;3.038372E+000;1.906535E+001;1.780449E+001
11252000;0.000000E+000;3.052841E+000;1.850908E+001;1.787867E+001
11265000;0.000000E+000;3.097881E+000;1.782952E+001;1.787239E+001
11278000;0.000000E+000;3.111948E+000;1.703119E+001;1.785355E+001
11291000;0.000000E+000;3.084151E+000;1.611940E+001;1.780573E+001
11304000;0.000000E+000;3.050647E+000;1.510024E+001;1.768724E+001
11317000;0.000000E+000;3.091628E+000;1.398049E+001;1.744841E+001
11330000;0.000000E+000;3.172560E+000;1.276761E+001;1.689952E+001
11344000;0.000000E+000;3.203173E+000;1.136657E+001;1.631231E+001
11357000;0.000000E+000;3.162725E+000;9.986727E+000;1.559890E+001
11370000;0.000000E+000;3.155910E+000;8.540364E+000;1.479014E+001
11382000;0.000000E+000;3.203188E+000;7.154539E+000;1.359320E+001
11395000;0.000000E+000;3.266772E+000;5.607652E+000;1.260750E+001
11408000;0.000000E+000;3.283751E+000;4.023409E+000;1.154237E+001
11421000;0.000000E+000;3.286069E+000;2.287635E+000;1.040798E+001
11435000;0.000000E+000;3.315511E+000;5.341895E-001;8.794116E+000
11448000;0.000000E+000;3.332811E+000;-9.725633E-001;7.522381E+000
11460000;0.000000E+000;3.359845E+000;-2.598381E+000;6.215953E+000
11473000;0.000000E+000;3.397331E+000;-4.206891E+000;4.878300E+000
11487000;0.000000E+000;3.381028E+000;-5.787375E+000;3.048505E+000
11500000;0.000000E+000;3.386563E+000;-7.329309E+000;1.623372E+000
11513000;0.000000E+000;3.413953E+000;-8.822419E+000;1.890823E-001
11526000;0.000000E+000;3.441715E+000;-1.025676E+001;-1.706986E+000
11538000;0.000000E+000;3.429677E+000;-1.152033E+001;-3.105020E+000
11551000;0.000000E+000;3.429695E+000;-1.281519E+001;-4.478028E+000
11564000;0.000000E+000;3.418421E+000;-1.402469E+001;-5.822716E+000
11577000;0.000000E+000;3.419950E+000;-1.514075E+001;-7.133223E+000
11590000;0.000000E+000;3.421009E+000;-1.615597E+001;-8.812366E+000
11603000;0.000000E+000;3.430390E+000;-1.706355E+001;-1.001179E+001
11615000;0.000000E+000;3.424922E+000;-1.780057E+001;-1.114895E+001
11629000;0.000000E+000;3.402035E+000;-1.853244E+001;-1.221299E+001
11643000;0.000000E+000;3.392174E+000;-1.912116E+001;-1.350406E+001
11656000;0.000000E+000;3.384405E+000;-1.953564E+001;-1.437352E+001
11670000;0.000000E+000;3.380445E+000;-1.983641E+001;-1.540824E+001
11683000;0.000000E+000;3.379533E+000;-1.997852E+001;-1.608604E+001
11697000;0.000000E+000;3.396948E+000;-1.998272E+001;-1.666923E+001
11709000;0.000000E+000;3.389374E+000;-1.986343E+001;-1.715135E+001
11723000;0.000000E+000;3.375287E+000;-1.958183E+001;-1.763014E+001
11737000;0.000000E+000;3.364588E+000;-1.914896E+001;-1.786506E+001
11749000;0.000000E+000;3.366223E+000;-1.866003E+001;-1.799317E+001
11763000;0.000000E+000;3.350029E+000;-1.795597E+001;-1.801528E+001
11775000;0.000000E+000;3.328850E+000;-1.724186E+001;-1.799556E+001
11789000;0.000000E+000;3.342798E+000;-1.628534E+001;-1.797473E+001
11801000;0.000000E+000;3.362793E+000;-1.536503E+001;-1.790659E+001
11814000;0.000000E+000;3.350453E+000;-1.426978E+001;-1.764820E+001
11827000;0.000000E+000;3.310943E+000;-1.307948E+001;-1.728421E+001
11840000;0.000000E+000;3.286484E+000;-1.180204E+001;-1.676781E+001
11854000;0.000000E+000;3.277718E+000;-1.033868E+001;-1.587215E+001
11868000;0.000000E+000;3.287088E+000;-8.795449E+000;-1.506648E+001
11881000;0.000000E+000;3.281900E+000;-7.301350E+000;-1.417156E+001
11895000;0.000000E+000;3.266976E+000;-5.638220E+000;-1.286042E+001
11908000;0.000000E+000;3.226935E+000;-4.054605E+000;-1.179071E+001
11920000;0.000000E+000;3.197392E+000;-2.568592E+000;-1.065199E+001
11934000;0.000000E+000;3.163442E+000;-8.170786E-001;-9.452365E+000
11947000;0.000000E+000;3.148893E+000;8.789169E-001;-7.769287E+000
11960000;0.000000E+000;3.142578E+000;2.629961E+000;-6.447402E+000
11973000;0.000000E+000;3.119854E+000;4.238026E+000;-5.078621E+000
11986000;0.000000E+000;3.095236E+000;5.817859E+000;-3.203892E+000
11999000;0.000000E+000;3.063061E+000;7.242003E+000;-1.764826E+000
12013000;0.000000E+000;3.047838E+000;8.850995E+000;-3.195255E-001
12026000;0.000000E+000;3.047572E+000;1.028409E+001;1.110760E+000
12039000;0.000000E+000;3.036316E+000;1.164868E+001;2.987248E+000
12053000;0.000000E+000;3.024172E+000;1.303121E+001;4.372366E+000
12065000;0.000000E+000;3.008139E+000;1.413650E+001;5.733680E+000
12079000;0.000000E+000;3.016081E+000;1.532417E+001;7.496152E+000
12093000;0.000000E+000;3.009047E+000;1.639346E+001;8.760906E+000
12107000;0.000000E+000;3.010190E+000;1.733611E+001;1.034405E+001
12120000;0.000000E+000;3.016684E+000;1.809166E+001;1.144889E+001
12133000;0.000000E+000;3.029323E+000;1.872668E+001;1.248170E+001
12146000;0.000000E+000;3.020040E+000;1.923697E+001;1.344127E+001
12158000;0.000000E+000;3.023097E+000;1.959432E+001;1.459948E+001
12171000;0.000000E+000;3.027132E+000;1.985589E+001;1.536972E+001
12184000;0.000000E+000;3.027854E+000;1.998520E+001;1.604827E+001
12198000;0.000000E+000;3.033814E+000;1.997556E+001;1.662624E+001
12211000;0.000000E+000;3.051968E+000;1.982842E+001;1.722987E+001
12225000;0.000000E+000;3.063553E+000;1.952229E+001;1.755612E+001
12238000;0.000000E+000;3.059876E+000;1.910292E+001;1.782515E+001
12250000;0.000000E+000;3.083860E+000;1.860279E+001;1.790457E+001
12263000;0.000000E+000;3.088115E+000;1.794192E+001;1.790184E+001
12276000;0.000000E+000;3.110577E+000;1.716154E+001;1.788153E+001
12288000;0.000000E+000;3.097063E+000;1.633958E+001;1.785328E+001
12302000;0.000000E+000;3.091624E+000;1.526376E+001;1.777128E+001
12314000;0.000000E+000;3.085760E+000;1.424745E+001;1.758245E+001
12326000;0.000000E+000;3.146777E+000;1.315025E+001;1.710307E+001
12340000;0.000000E+000;3.225005E+000;1.177631E+001;1.655929E+001
12354000;0.000000E+000;3.198392E+000;1.031140E+001;1.562782E+001
12368000;0.000000E+000;3.171933E+000;8.879547E+000;1.481595E+001
12381000;0.000000E+000;3.225950E+000;7.271686E+000;1.392847E+001
12393000;0.000000E+000;3.252765E+000;5.848327E+000;1.296742E+001
12406000;0.000000E+000;3.267134E+000;4.269150E+000;1.192837E+001
12420000;0.000000E+000;3.336560E+000;2.537000E+000;1.042289E+001
12433000;0.000000E+000;3.351993E+000;9.107381E-001;9.215639E+000
12447000;0.000000E+000;3.350003E+000;-8.470935E-001;7.531676E+000
12461000;0.000000E+000;3.371132E+000;-2.598381E+000;6.230033E+000
12473000;0.000000E+000;3.405221E+000;-4.084018E+000;4.893936E+000
12486000;0.000000E+000;3.398671E+000;-5.667036E+000;3.528528E+000
12499000;0.000000E+000;3.418845E+000;-7.212303E+000;1.651941E+000
12512000;0.000000E+000;3.445091E+000;-8.709527E+000;2.154547E-001
12526000;0.000000E+000;3.461470E+000;-1.025676E+001;-1.686473E+000
12540000;0.000000E+000;3.424434E+000;-1.172476E+001;-3.083286E+000
12554000;0.000000E+000;3.430722E+000;-1.310219E+001;-4.452266E+000
12566000;0.000000E+000;3.404655E+000;-1.420266E+001;-6.234562E+000
12579000;0.000000E+000;3.416039E+000;-1.530368E+001;-7.531886E+000
12592000;0.000000E+000;3.431721E+000;-1.630276E+001;-8.783675E+000
12606000;0.000000E+000;3.433084E+000;-1.725706E+001;-1.036772E+001
12620000;0.000000E+000;3.406112E+000;-1.802397E+001;-1.147888E+001
12632000;0.000000E+000;3.390895E+000;-1.867082E+001;-1.250997E+001
12645000;0.000000E+000;3.397210E+000;-1.919329E+001;-1.345535E+001
12657000;0.000000E+000;3.391958E+000;-1.956216E+001;-1.432041E+001
12670000;0.000000E+000;3.389187E+000;-1.983641E+001;-1.535513E+001
12684000;0.000000E+000;3.398206E+000;-1.998395E+001;-1.603464E+001
12698000;0.000000E+000;3.408764E+000;-1.997711E+001;-1.680349E+001
12712000;0.000000E+000;3.388611E+000;-1.981594E+001;-1.725557E+001
12725000;0.000000E+000;3.378754E+000;-1.952918E+001;-1.759596E+001
12739000;0.000000E+000;3.370185E+000;-1.907495E+001;-1.788005E+001
12753000;0.000000E+000;3.364494E+000;-1.852113E+001;-1.797007E+001
12766000;0.000000E+000;3.333832E+000;-1.772907E+001;-1.796545E+001
12779000;0.000000E+000;3.344577E+000;-1.691517E+001;-1.794987E+001
12793000;0.000000E+000;3.376434E+000;-1.591282E+001;-1.792307E+001
12807000;0.000000E+000;3.386980E+000;-1.487182E+001;-1.777941E+001
12820000;0.000000E+000;3.336227E+000;-1.373176E+001;-1.753122E+001
12832000;0.000000E+000;3.309548E+000;-1.250021E+001;-1.712799E+001
12845000;0.000000E+000;3.281090E+000;-1.128931E+001;-1.656649E+001
12857000;0.000000E+000;3.291442E+000;-1.001431E+001;-1.586501E+001
12870000;0.000000E+000;3.292600E+000;-8.569157E+000;-1.477076E+001
12882000;0.000000E+000;3.313780E+000;-7.184276E+000;-1.385634E+001
12896000;0.000000E+000;3.268969E+000;-5.517604E+000;-1.286596E+001
12909000;0.000000E+000;3.227269E+000;-3.931535E+000;-1.180535E+001
12921000;0.000000E+000;3.193561E+000;-2.443982E+000;-1.067117E+001
12935000;0.000000E+000;3.182201E+000;-6.915683E-001;-9.057354E+000
12948000;0.000000E+000;3.178916E+000;1.004377E+000;-7.781886E+000
12961000;0.000000E+000;3.150383E+000;2.629961E+000;-6.456890E+000
12973000;0.000000E+000;3.092651E+000;4.115195E+000;-5.088229E+000
12987000;0.000000E+000;3.068352E+000;5.817859E+000;-3.216253E+000
13000000;0.000000E+000;3.068511E+000;7.358937E+000;-1.787929E+000
13014000;0.000000E+000;3.048308E+000;8.963450E+000;-3.406752E-001
13026000;0.000000E+000;3.015871E+000;1.028409E+001;1.568650E+000
13040000;0.000000E+000;2.979797E+000;1.175055E+001;2.977573E+000
13053000;0.000000E+000;2.988400E+000;1.303121E+001;4.363912E+000
13065000;0.000000E+000;3.001231E+000;1.413650E+001;5.723394E+000
13078000;0.000000E+000;3.007283E+000;1.524316E+001;7.484035E+000
13092000;0.000000E+000;2.974703E+000;1.632119E+001;8.748423E+000
13104000;0.000000E+000;2.965533E+000;1.714515E+001;9.948355E+000
13118000;0.000000E+000;2.984937E+000;1.798315E+001;1.108261E+001
13130000;0.000000E+000;3.011477E+000;1.859107E+001;1.248594E+001
13143000;0.000000E+000;3.024265E+000;1.913047E+001;1.344759E+001
13156000;0.000000E+000;3.020746E+000;1.954244E+001;1.432720E+001
13170000;0.000000E+000;3.004434E+000;1.984045E+001;1.536968E+001
13183000;0.000000E+000;2.996819E+000;1.997997E+001;1.604787E+001
13196000;0.000000E+000;3.036789E+000;1.998640E+001;1.662670E+001
13209000;0.000000E+000;3.060456E+000;1.985969E+001;1.709834E+001
13222000;0.000000E+000;3.045508E+000;1.960068E+001;1.755914E+001
13236000;0.000000E+000;3.044282E+000;1.917580E+001;1.777810E+001
13250000;0.000000E+000;3.062085E+000;1.860279E+001;1.790576E+001
13264000;0.000000E+000;3.117397E+000;1.788607E+001;1.790205E+001
13278000;0.000000E+000;3.126290E+000;1.709670E+001;1.788137E+001
13291000;0.000000E+000;3.098576E+000;1.619344E+001;1.783388E+001
13303000;0.000000E+000;3.055150E+000;1.518230E+001;1.771803E+001
13317000;0.000000E+000;3.095319E+000;1.398049E+001;1.748147E+001
13330000;0.000000E+000;3.173460E+000;1.276761E+001;1.694538E+001
13343000;0.000000E+000;3.187973E+000;1.136657E+001;1.636727E+001
13357000;0.000000E+000;3.147656E+000;9.986727E+000;1.565421E+001
13371000;0.000000E+000;3.155786E+000;8.426624E+000;1.454879E+001
13384000;0.000000E+000;3.230530E+000;6.919404E+000;1.363272E+001
13396000;0.000000E+000;3.250017E+000;5.486980E+000;1.264582E+001
13409000;0.000000E+000;3.254780E+000;3.900298E+000;1.158285E+001
13423000;0.000000E+000;3.300062E+000;2.162815E+000;1.004842E+001
13436000;0.000000E+000;3.340952E+000;5.341895E-001;8.821907E+000
13448000;0.000000E+000;3.348699E+000;-9.725633E-001;7.548018E+000
13461000;0.000000E+000;3.382810E+000;-2.598381E+000;6.241948E+000
13474000;0.000000E+000;3.394358E+000;-4.206891E+000;4.452828E+000
13487000;0.000000E+000;3.383962E+000;-5.787375E+000;3.077013E+000
13500000;0.000000E+000;3.430235E+000;-7.329309E+000;1.661101E+000
13514000;0.000000E+000;3.470620E+000;-8.934964E+000;-2.514476E-001
13527000;0.000000E+000;3.459878E+000;-1.036438E+001;-1.669013E+000
13540000;0.000000E+000;3.442548E+000;-1.172476E+001;-3.061797E+000
13554000;0.000000E+000;3.434663E+000;-1.310219E+001;-4.426138E+000
13567000;0.000000E+000;3.424195E+000;-1.420266E+001;-6.197448E+000
13580000;0.000000E+000;3.427680E+000;-1.538424E+001;-7.486348E+000
13592000;0.000000E+000;3.447509E+000;-1.630276E+001;-8.732521E+000
13605000;0.000000E+000;3.440891E+000;-1.719324E+001;-9.929988E+000
13618000;0.000000E+000;3.435022E+000;-1.802397E+001;-1.142895E+001
13632000;0.000000E+000;3.416399E+000;-1.867082E+001;-1.246455E+001
13646000;0.000000E+000;3.417806E+000;-1.922823E+001;-1.371741E+001
13658000;0.000000E+000;3.410962E+000;-1.958792E+001;-1.456502E+001
13672000;0.000000E+000;3.413721E+000;-1.986691E+001;-1.533510E+001
13686000;0.000000E+000;3.429862E+000;-1.999243E+001;-1.601913E+001
13699000;0.000000E+000;3.428742E+000;-1.997071E+001;-1.677503E+001
13713000;0.000000E+000;3.406145E+000;-1.979855E+001;-1.721735E+001
13727000;0.000000E+000;3.390805E+000;-1.947346E+001;-1.764158E+001
13741000;0.000000E+000;3.387810E+000;-1.899793E+001;-1.783585E+001
13754000;0.000000E+000;3.375437E+000;-1.842487E+001;-1.793903E+001
13768000;0.000000E+000;3.352135E+000;-1.767059E+001;-1.792675E+001
13782000;0.000000E+000;3.356209E+000;-1.677981E+001;-1.790846E+001
13795000;0.000000E+000;3.373541E+000;-1.583643E+001;-1.787214E+001
13808000;0.000000E+000;3.380793E+000;-1.478755E+001;-1.775232E+001
13821000;0.000000E+000;3.334928E+000;-1.364017E+001;-1.750293E+001
13833000;0.000000E+000;3.303602E+000;-1.250021E+001;-1.709934E+001
13846000;0.000000E+000;3.280333E+000;-1.118541E+001;-1.631901E+001
13858000;0.000000E+000;3.288807E+000;-9.905395E+000;-1.557889E+001
13871000;0.000000E+000;3.308546E+000;-8.455501E+000;-1.473960E+001
13884000;0.000000E+000;3.301720E+000;-6.949281E+000;-1.381992E+001
13896000;0.000000E+000;3.249718E+000;-5.517604E+000;-1.282415E+001
13910000;0.000000E+000;3.207547E+000;-3.808309E+000;-1.137783E+001
13924000;0.000000E+000;3.168964E+000;-2.069595E+000;-1.021433E+001
13937000;0.000000E+000;3.152893E+000;-4.404705E-001;-8.993179E+000
13950000;0.000000E+000;3.136325E+000;1.692725E+000;-7.287371E+000
13963000;0.000000E+000;3.149148E+000;4.113168E+000;-5.936415E+000
13975000;0.000000E+000;3.146216E+000;6.293608E+000;-4.456615E+000
13988000;0.000000E+000;3.097115E+000;8.564339E+000;-2.800957E+000
14002000;0.000000E+000;3.020195E+000;1.086550E+001;-3.447729E-001
14016000;0.000000E+000;2.972143E+000;1.297814E+001;1.583694E+000
14029000;0.000000E+000;2.974430E+000;1.473898E+001;3.484572E+000
14042000;0.000000E+000;2.993409E+000;1.627929E+001;5.914297E+000
14055000;0.000000E+000;2.977309E+000;1.757602E+001;7.648179E+000
14069000;0.000000E+000;2.923929E+000;1.867791E+001;9.298563E+000
14083000;0.000000E+000;2.887728E+000;1.945575E+001;1.133240E+001
14097000;0.000000E+000;2.885453E+000;1.989603E+001;1.269592E+001
14110000;0.000000E+000;2.905210E+000;1.999584E+001;1.424757E+001
14123000;0.000000E+000;2.938780E+000;1.979646E+001;1.519285E+001
14135000;0.000000E+000;2.974822E+000;1.934937E+001;1.593709E+001
14149000;0.000000E+000;2.993348E+000;1.851649E+001;1.646891E+001
14163000;0.000000E+000;3.025464E+000;1.736236E+001;1.683487E+001
14177000;0.000000E+000;3.086145E+000;1.590699E+001;1.687010E+001
14190000;0.000000E+000;3.150253E+000;1.443878E+001;1.677494E+001
14202000;0.000000E+000;3.162820E+000;1.264109E+001;1.657882E+001
14214000;0.000000E+000;3.147778E+000;1.081314E+001;1.605432E+001
14226000;0.000000E+000;3.149302E+000;8.847305E+000;1.536352E+001
14239000;0.000000E+000;3.237421E+000;6.591163E+000;1.438656E+001
14253000;0.000000E+000;3.338816E+000;4.052180E+000;1.315753E+001
14266000;0.000000E+000;3.354848E+000;1.630641E+000;1.123466E+001
14280000;0.000000E+000;3.261760E+000;-1.003408E+000;9.647100E+000
14292000;0.000000E+000;3.286789E+000;-3.249036E+000;7.961917E+000
14304000;0.000000E+000;3.368005E+000;-5.453234E+000;6.193110E+000
14318000;0.000000E+000;3.436020E+000;-7.934982E+000;3.717902E+000
14330000;0.000000E+000;3.436976E+000;-9.954192E+000;2.438486E+000
14343000;0.000000E+000;3.446269E+000;-1.199766E+001;-1.636524E-001
14356000;0.000000E+000;3.418916E+000;-1.386161E+001;-2.104370E+000
14370000;0.000000E+000;3.425666E+000;-1.563625E+001;-4.619296E+000
14384000;0.000000E+000;3.426566E+000;-1.713961E+001;-6.444565E+000
14398000;0.000000E+000;3.425359E+000;-1.834560E+001;-8.786201E+000
14412000;0.000000E+000;3.413845E+000;-1.923330E+001;-1.041080E+001
14425000;0.000000E+000;3.425939E+000;-1.975903E+001;-1.188782E+001
14439000;0.000000E+000;3.426806E+000;-1.999444E+001;-1.358185E+001
14451000;0.000000E+000;3.385801E+000;-1.992011E+001;-1.463222E+001
14464000;0.000000E+000;3.324158E+000;-1.955305E+001;-1.548849E+001
14477000;0.000000E+000;3.322908E+000;-1.889341E+001;-1.614054E+001
14491000;0.000000E+000;3.313566E+000;-1.786726E+001;-1.667134E+001
14505000;0.000000E+000;3.267594E+000;-1.653111E+001;-1.680591E+001
14519000;0.000000E+000;3.218065E+000;-1.478197E+001;-1.673390E+001
14533000;0.000000E+000;3.237584E+000;-1.302654E+001;-1.659158E+001
14546000;0.000000E+000;3.269191E+000;-1.107621E+001;-1.631935E+001
14560000;0.000000E+000;3.264039E+000;-8.791390E+000;-1.558459E+001
14573000;0.000000E+000;3.200867E+000;-6.532311E+000;-1.469769E+001
14586000;0.000000E+000;3.119583E+000;-4.359459E+000;-1.354030E+001
14599000;0.000000E+000;3.089946E+000;-1.943692E+000;-1.168232E+001
14611000;0.000000E+000;3.129372E+000;5.648424E-001;-1.012620E+001
14624000;0.000000E+000;3.161243E+000;3.001511E+000;-8.462284E+000
14637000;0.000000E+000;3.117291E+000;5.393269E+000;-6.693454E+000
14649000;0.000000E+000;3.073870E+000;7.530215E+000;-4.827244E+000
14661000;0.000000E+000;3.018569E+000;9.571138E+000;-2.886024E+000
14675000;0.000000E+000;2.966295E+000;1.179622E+001;-2.450531E-001
14688000;0.000000E+000;2.939213E+000;1.367988E+001;1.725237E+000
14701000;0.000000E+000;2.962649E+000;1.535884E+001;3.654972E+000
14713000;0.000000E+000;2.953968E+000;1.670520E+001;5.528002E+000
14726000;0.000000E+000;2.929088E+000;1.792290E+001;7.961145E+000
14739000;0.000000E+000;2.897294E+000;1.887242E+001;9.660235E+000
14752000;0.000000E+000;2.885231E+000;1.953955E+001;1.121357E+001
14765000;0.000000E+000;2.894334E+000;1.991432E+001;1.259808E+001
14778000;0.000000E+000;2.914564E+000;1.999112E+001;1.415949E+001
14791000;0.000000E+000;2.943273E+000;1.976879E+001;1.510625E+001
14804000;0.000000E+000;2.974174E+000;1.925067E+001;1.584938E+001
14817000;0.000000E+000;3.001071E+000;1.844450E+001;1.639634E+001
14830000;0.000000E+000;3.040093E+000;1.736236E+001;1.671466E+001
14842000;0.000000E+000;3.098130E+000;1.613244E+001;1.678048E+001
14855000;0.000000E+000;3.178729E+000;1.456843E+001;1.667336E+001
14868000;0.000000E+000;3.178418E+000;1.278645E+001;1.647712E+001
14881000;0.000000E+000;3.140787E+000;1.081314E+001;1.612177E+001
14894000;0.000000E+000;3.144284E+000;8.678037E+000;1.525920E+001
14906000;0.000000E+000;3.239652E+000;6.591163E+000;1.427948E+001
14919000;0.000000E+000;3.333419E+000;4.236398E+000;1.304531E+001
14932000;0.000000E+000;3.344285E+000;1.818245E+000;1.161949E+001
14945000;0.000000E+000;3.253294E+000;-6.271145E-001;1.005813E+001
14958000;0.000000E+000;3.264613E+000;-3.249036E+000;7.813686E+000
14972000;0.000000E+000;3.360891E+000;-5.634161E+000;6.026696E+000
14985000;0.000000E+000;3.396646E+000;-7.934982E+000;4.157998E+000
14998000;0.000000E+000;3.398916E+000;-1.011707E+001;1.563158E+000
15011000;0.000000E+000;3.409003E+000;-1.199766E+001;-4.217038E-001
15023000;0.000000E+000;3.398366E+000;-1.372526E+001;-2.392568E+000
15035000;0.000000E+000;3.392472E+000;-1.539867E+001;-4.313666E+000
